x
ENSG00000085552
ENSG00000085563
ENSG00000085741
ENSG00000086159
ENSG00000086570
ENSG00000087299
ENSG00000087510
ENSG00000088002
ENSG00000088280
ENSG00000088538
ENSG00000088836
ENSG00000088882
ENSG00000088899
ENSG00000088926
ENSG00000089101
ENSG00000089199
ENSG00000089250
ENSG00000089356
ENSG00000090006
ENSG00000090512
ENSG00000091128
ENSG00000091137
ENSG00000091140
ENSG00000091181
ENSG00000091583
ENSG00000091622
ENSG00000092051
ENSG00000092068
ENSG00000092377
ENSG00000092445
ENSG00000092621
ENSG00000092758
ENSG00000094755
ENSG00000095203
ENSG00000095585
ENSG00000095627
ENSG00000095752
ENSG00000096088
ENSG00000096696
ENSG00000099219
ENSG00000099284
ENSG00000099625
ENSG00000099769
ENSG00000099812
ENSG00000099822
ENSG00000099864
ENSG00000099954
ENSG00000099960
ENSG00000100116
ENSG00000100253
ENSG00000100285
ENSG00000100290
ENSG00000100321
ENSG00000100362
ENSG00000100433
ENSG00000100473
ENSG00000100490
ENSG00000100593
ENSG00000100604
ENSG00000100625
ENSG00000100626
ENSG00000100644
ENSG00000100665
ENSG00000100739
ENSG00000100867
ENSG00000100884
ENSG00000100889
ENSG00000100897
ENSG00000100918
ENSG00000101004
ENSG00000101049
ENSG00000101098
ENSG00000101144
ENSG00000101204
ENSG00000101276
ENSG00000101311
ENSG00000101323
ENSG00000101342
ENSG00000101349
ENSG00000101405
ENSG00000101425
ENSG00000101443
ENSG00000101638
ENSG00000101670
ENSG00000101825
ENSG00000101938
ENSG00000102003
ENSG00000102104
ENSG00000102109
ENSG00000102243
ENSG00000102359
ENSG00000102362
ENSG00000102383
ENSG00000102547
ENSG00000102554
ENSG00000102678
ENSG00000102837
ENSG00000102908
ENSG00000103021
ENSG00000103067
ENSG00000103089
ENSG00000103184
ENSG00000103460
ENSG00000103485
ENSG00000103546
ENSG00000103647
ENSG00000103723
ENSG00000103811
ENSG00000104140
ENSG00000104219
ENSG00000104267
ENSG00000104327
ENSG00000104332
ENSG00000104368
ENSG00000104369
ENSG00000104413
ENSG00000104611
ENSG00000104722
ENSG00000104760
ENSG00000104879
ENSG00000104888
ENSG00000104892
ENSG00000104901
ENSG00000105141
ENSG00000105219
ENSG00000105289
ENSG00000105290
ENSG00000105357
ENSG00000105519
ENSG00000105523
ENSG00000105668
ENSG00000105696
ENSG00000105737
ENSG00000105767
ENSG00000105852
ENSG00000105929
ENSG00000105989
ENSG00000106049
ENSG00000106066
ENSG00000106069
ENSG00000106078
ENSG00000106278
ENSG00000106302
ENSG00000106484
ENSG00000106541
ENSG00000106633
ENSG00000106771
ENSG00000106804
ENSG00000106809
ENSG00000106853
ENSG00000106868
ENSG00000106927
ENSG00000107014
ENSG00000107130
ENSG00000107165
ENSG00000107242
ENSG00000107262
ENSG00000107295
ENSG00000107317
ENSG00000107485
ENSG00000107518
ENSG00000107562
ENSG00000108176
ENSG00000108187
ENSG00000108242
ENSG00000108244
ENSG00000108375
ENSG00000108511
ENSG00000108551
ENSG00000108576
ENSG00000108684
ENSG00000108830
ENSG00000108852
ENSG00000109072
ENSG00000109182
ENSG00000109189
ENSG00000109205
ENSG00000109265
ENSG00000109466
ENSG00000109501
ENSG00000109610
ENSG00000109654
ENSG00000109684
ENSG00000109738
ENSG00000109819
ENSG00000109832
ENSG00000110002
ENSG00000110080
ENSG00000110203
ENSG00000110245
ENSG00000110427
ENSG00000110675
ENSG00000110680
ENSG00000110723
ENSG00000110881
ENSG00000110887
ENSG00000110975
ENSG00000110987
ENSG00000111012
ENSG00000111110
ENSG00000111254
ENSG00000111305
ENSG00000111319
ENSG00000111424
ENSG00000111716
ENSG00000111816
ENSG00000111834
ENSG00000111863
ENSG00000111879
ENSG00000111885
ENSG00000111907
ENSG00000111912
ENSG00000111962
ENSG00000112208
ENSG00000112218
ENSG00000112246
ENSG00000112276
ENSG00000112294
ENSG00000112319
ENSG00000112357
ENSG00000112394
ENSG00000112425
ENSG00000112494
ENSG00000112530
ENSG00000112619
ENSG00000112761
ENSG00000112782
ENSG00000112936
ENSG00000112992
ENSG00000113073
ENSG00000113494
ENSG00000113578
ENSG00000113742
ENSG00000113758
ENSG00000113805
ENSG00000113889
ENSG00000113905
ENSG00000113946
ENSG00000114054
ENSG00000114113
ENSG00000114200
ENSG00000114251
ENSG00000114378
ENSG00000114529
ENSG00000114573
ENSG00000114638
ENSG00000114790
ENSG00000114854
ENSG00000114923
ENSG00000115109
ENSG00000115112
ENSG00000115221
ENSG00000115252
ENSG00000115255
ENSG00000115290
ENSG00000115295
ENSG00000115339
ENSG00000115353
ENSG00000115457
ENSG00000115468
ENSG00000115474
ENSG00000115590
ENSG00000115602
ENSG00000115616
ENSG00000115652
ENSG00000115665
ENSG00000115718
ENSG00000115884
ENSG00000115896
ENSG00000116039
ENSG00000116117
ENSG00000116128
ENSG00000116183
ENSG00000116194
ENSG00000116218
ENSG00000116254
ENSG00000116544
ENSG00000116661
ENSG00000116675
ENSG00000116711
ENSG00000116729
ENSG00000116761
ENSG00000116771
ENSG00000116882
ENSG00000116983
ENSG00000117054
ENSG00000117069
ENSG00000117115
ENSG00000117122
ENSG00000117322
ENSG00000117408
ENSG00000117472
ENSG00000117477
ENSG00000117479
ENSG00000117525
ENSG00000117528
ENSG00000117594
ENSG00000117595
ENSG00000117601
ENSG00000117643
ENSG00000117707
ENSG00000118094
ENSG00000118137
ENSG00000118194
ENSG00000118276
ENSG00000118514
ENSG00000118523
ENSG00000118526
ENSG00000118596
ENSG00000118898
ENSG00000119121
ENSG00000119147
ENSG00000119283
ENSG00000119326
ENSG00000119411
ENSG00000119508
ENSG00000119669
ENSG00000119682
ENSG00000119698
ENSG00000119711
ENSG00000119715
ENSG00000119782
ENSG00000119888
ENSG00000119915
ENSG00000120053
ENSG00000120054
ENSG00000120055
ENSG00000120068
ENSG00000120075
ENSG00000120156
ENSG00000120251
ENSG00000120471
ENSG00000120658
ENSG00000120915
ENSG00000121039
ENSG00000121653
ENSG00000121691
ENSG00000121743
ENSG00000122121
ENSG00000122194
ENSG00000122420
ENSG00000122756
ENSG00000122824
ENSG00000122861
ENSG00000123094
ENSG00000123104
ENSG00000123454
ENSG00000123496
ENSG00000123560
ENSG00000123572
ENSG00000123836
ENSG00000123901
ENSG00000123977
ENSG00000124107
ENSG00000124134
ENSG00000124143
ENSG00000124157
ENSG00000124205
ENSG00000124249
ENSG00000124253
ENSG00000124299
ENSG00000124466
ENSG00000124678
ENSG00000124935
ENSG00000124939
ENSG00000125144
ENSG00000125430
ENSG00000125434
ENSG00000125531
ENSG00000125618
ENSG00000125848
ENSG00000125850
ENSG00000125872
ENSG00000125931
ENSG00000125965
ENSG00000126231
ENSG00000126259
ENSG00000126460
ENSG00000126562
ENSG00000126733
ENSG00000126803
ENSG00000126821
ENSG00000126822
ENSG00000126878
ENSG00000126895
ENSG00000126950
ENSG00000127083
ENSG00000127324
ENSG00000127412
ENSG00000127561
ENSG00000127884
ENSG00000127951
ENSG00000127955
ENSG00000128045
ENSG00000128311
ENSG00000128567
ENSG00000128645
ENSG00000128652
ENSG00000128683
ENSG00000128710
ENSG00000128739
ENSG00000128791
ENSG00000128833
ENSG00000128849
ENSG00000128918
ENSG00000128965
ENSG00000129009
ENSG00000129214
ENSG00000129354
ENSG00000129451
ENSG00000129535
ENSG00000129596
ENSG00000129654
ENSG00000129757
ENSG00000130054
ENSG00000130055
ENSG00000130164
ENSG00000130226
ENSG00000130294
ENSG00000130377
ENSG00000130413
ENSG00000130513
ENSG00000130700
ENSG00000130701
ENSG00000130707
ENSG00000130829
ENSG00000130876
ENSG00000130940
ENSG00000130962
ENSG00000130988
ENSG00000131019
ENSG00000131037
ENSG00000131050
ENSG00000131183
ENSG00000131242
ENSG00000131373
ENSG00000131400
ENSG00000131482
ENSG00000131730
ENSG00000131746
ENSG00000131771
ENSG00000131781
ENSG00000131828
ENSG00000131910
ENSG00000131979
ENSG00000132031
ENSG00000132329
ENSG00000132464
ENSG00000132561
ENSG00000132563
ENSG00000132677
ENSG00000132698
ENSG00000132746
ENSG00000132855
ENSG00000132874
ENSG00000132970
ENSG00000133020
ENSG00000133026
ENSG00000133055
ENSG00000133067
ENSG00000133101
ENSG00000133116
ENSG00000133124
ENSG00000133169
ENSG00000133315
ENSG00000133328
ENSG00000133477
ENSG00000133665
ENSG00000133878
ENSG00000134042
ENSG00000134121
ENSG00000134198
ENSG00000134201
ENSG00000134202
ENSG00000134215
ENSG00000134240
ENSG00000134243
ENSG00000134258
ENSG00000134317
ENSG00000134323
ENSG00000134363
ENSG00000134504
ENSG00000134775
ENSG00000134853
ENSG00000134864
ENSG00000134873
ENSG00000134917
ENSG00000135069
ENSG00000135111
ENSG00000135116
ENSG00000135127
ENSG00000135144
ENSG00000135324
ENSG00000135346
ENSG00000135373
ENSG00000135374
ENSG00000135423
ENSG00000135447
ENSG00000135472
ENSG00000135480
ENSG00000135519
ENSG00000135540
ENSG00000135638
ENSG00000135914
ENSG00000135916
ENSG00000135917
ENSG00000135925
ENSG00000135960
ENSG00000136002
ENSG00000136014
ENSG00000136111
ENSG00000136153
ENSG00000136155
ENSG00000136367
ENSG00000136379
ENSG00000136531
ENSG00000136546
ENSG00000136720
ENSG00000136828
ENSG00000136872
ENSG00000136943
ENSG00000136944
ENSG00000137077
ENSG00000137124
ENSG00000137198
ENSG00000137203
ENSG00000137204
ENSG00000137270
ENSG00000137274
ENSG00000137285
ENSG00000137434
ENSG00000137440
ENSG00000137561
ENSG00000137563
ENSG00000137648
ENSG00000137673
ENSG00000137691
ENSG00000137699
ENSG00000137709
ENSG00000137714
ENSG00000137747
ENSG00000137766
ENSG00000137819
ENSG00000137843
ENSG00000137860
ENSG00000137868
ENSG00000137872
ENSG00000137875
ENSG00000137878
ENSG00000137992
ENSG00000138061
ENSG00000138080
ENSG00000138083
ENSG00000138615
ENSG00000138622
ENSG00000138639
ENSG00000138675
ENSG00000138678
ENSG00000138696
ENSG00000138759
ENSG00000138769
ENSG00000138771
ENSG00000138772
ENSG00000138796
ENSG00000138798
ENSG00000138823
ENSG00000139044
ENSG00000139055
ENSG00000139112
ENSG00000139144
ENSG00000139209
ENSG00000139304
ENSG00000139329
ENSG00000139438
ENSG00000139629
ENSG00000139725
ENSG00000139971
ENSG00000139985
ENSG00000139988
ENSG00000139998
ENSG00000140057
ENSG00000140092
ENSG00000140254
ENSG00000140263
ENSG00000140279
ENSG00000140285
ENSG00000140459
ENSG00000140465
ENSG00000140505
ENSG00000140519
ENSG00000140557
ENSG00000140600
ENSG00000140675
ENSG00000140795
ENSG00000140807
ENSG00000140832
ENSG00000141338
ENSG00000141469
ENSG00000141485
ENSG00000141579
ENSG00000141639
ENSG00000141668
ENSG00000141736
ENSG00000141738
ENSG00000141744
ENSG00000141750
ENSG00000141854
ENSG00000142149
ENSG00000142235
ENSG00000142273
ENSG00000142449
ENSG00000142530
ENSG00000142606
ENSG00000142611
ENSG00000142675
ENSG00000142973
ENSG00000143001
ENSG00000143028
ENSG00000143061
ENSG00000143196
ENSG00000143217
ENSG00000143257
ENSG00000143320
ENSG00000143375
ENSG00000143412
ENSG00000143416
ENSG00000143469
ENSG00000143502
ENSG00000143631
ENSG00000143768
ENSG00000143797
ENSG00000143845
ENSG00000143850
ENSG00000143869
ENSG00000143882
ENSG00000143891
ENSG00000143921
ENSG00000143942
ENSG00000144040
ENSG00000144199
ENSG00000144227
ENSG00000144596
ENSG00000144644
ENSG00000144647
ENSG00000144648
ENSG00000144649
ENSG00000144677
ENSG00000144712
ENSG00000144834
ENSG00000144847
ENSG00000145020
ENSG00000145103
ENSG00000145192
ENSG00000145242
ENSG00000145284
ENSG00000145362
ENSG00000145390
ENSG00000145526
ENSG00000145536
ENSG00000145555
ENSG00000145626
ENSG00000145708
ENSG00000145721
ENSG00000145777
ENSG00000145808
ENSG00000146013
ENSG00000146021
ENSG00000146038
ENSG00000146049
ENSG00000146085
ENSG00000146166
ENSG00000146197
ENSG00000146233
ENSG00000146250
ENSG00000146267
ENSG00000146374
ENSG00000146411
ENSG00000146477
ENSG00000146700
ENSG00000146755
ENSG00000146809
ENSG00000146904
ENSG00000147041
ENSG00000147117
ENSG00000147206
ENSG00000147223
ENSG00000147257
ENSG00000147324
ENSG00000147481
ENSG00000147576
ENSG00000147606
ENSG00000147614
ENSG00000147676
ENSG00000147804
ENSG00000147853
ENSG00000148053
ENSG00000148057
ENSG00000148082
ENSG00000148090
ENSG00000148123
ENSG00000148204
ENSG00000148218
ENSG00000148339
ENSG00000148346
ENSG00000148468
ENSG00000148735
ENSG00000148795
ENSG00000149150
ENSG00000149260
ENSG00000149418
ENSG00000149451
ENSG00000149452
ENSG00000149476
ENSG00000149575
ENSG00000149582
ENSG00000149599
ENSG00000149972
ENSG00000150054
ENSG00000150201
ENSG00000150275
ENSG00000150281
ENSG00000150510
ENSG00000150551
ENSG00000150556
ENSG00000150594
ENSG00000150750
ENSG00000150893
ENSG00000151090
ENSG00000151117
ENSG00000151136
ENSG00000151150
ENSG00000151224
ENSG00000151365
ENSG00000151418
ENSG00000151490
ENSG00000151623
ENSG00000151655
ENSG00000151704
ENSG00000151715
ENSG00000151834
ENSG00000152078
ENSG00000152154
ENSG00000152292
ENSG00000152315
ENSG00000152377
ENSG00000152409
ENSG00000152413
ENSG00000152463
ENSG00000152467
ENSG00000152580
ENSG00000152611
ENSG00000152642
ENSG00000152669
ENSG00000152779
ENSG00000152782
ENSG00000152785
ENSG00000152822
ENSG00000152939
ENSG00000153012
ENSG00000153162
ENSG00000153165
ENSG00000153234
ENSG00000153246
ENSG00000153253
ENSG00000153292
ENSG00000153303
ENSG00000153404
ENSG00000153446
ENSG00000153531
ENSG00000153822
ENSG00000153976
ENSG00000154229
ENSG00000154258
ENSG00000154277
ENSG00000154319
ENSG00000154620
ENSG00000154639
ENSG00000154645
ENSG00000154654
ENSG00000154764
ENSG00000154814
ENSG00000154975
ENSG00000155066
ENSG00000155367
ENSG00000155792
ENSG00000155816
ENSG00000155886
ENSG00000155980
ENSG00000156006
ENSG00000156284
ENSG00000156381
ENSG00000156398
ENSG00000156414
ENSG00000156453
ENSG00000156475
ENSG00000156486
ENSG00000156687
ENSG00000157152
ENSG00000157404
ENSG00000157445
ENSG00000157470
ENSG00000157551
ENSG00000157600
ENSG00000157613
ENSG00000157703
ENSG00000157765
ENSG00000157856
ENSG00000158008
ENSG00000158014
ENSG00000158055
ENSG00000158104
ENSG00000158113
ENSG00000158220
ENSG00000158246
ENSG00000158258
ENSG00000158296
ENSG00000158428
ENSG00000158457
ENSG00000158571
ENSG00000158806
ENSG00000158816
ENSG00000158865
ENSG00000158955
ENSG00000159166
ENSG00000159173
ENSG00000159248
ENSG00000159261
ENSG00000159263
ENSG00000159307
ENSG00000159374
ENSG00000159387
ENSG00000159388
ENSG00000159423
ENSG00000159461
ENSG00000159625
ENSG00000160097
ENSG00000160111
ENSG00000160182
ENSG00000160183
ENSG00000160188
ENSG00000160200
ENSG00000160209
ENSG00000160325
ENSG00000160606
ENSG00000160801
ENSG00000160808
ENSG00000160868
ENSG00000160886
ENSG00000160951
ENSG00000160963
ENSG00000161048
ENSG00000161249
ENSG00000161267
ENSG00000161270
ENSG00000161640
ENSG00000161649
ENSG00000161682
ENSG00000161798
ENSG00000161992
ENSG00000162009
ENSG00000162065
ENSG00000162365
ENSG00000162390
ENSG00000162391
ENSG00000162399
ENSG00000162413
ENSG00000162482
ENSG00000162493
ENSG00000162494
ENSG00000162520
ENSG00000162522
ENSG00000162552
ENSG00000162595
ENSG00000162630
ENSG00000162631
ENSG00000162643
ENSG00000162670
ENSG00000162728
ENSG00000162738
ENSG00000162763
ENSG00000162782
ENSG00000162849
ENSG00000162877
ENSG00000162896
ENSG00000162951
ENSG00000163032
ENSG00000163075
ENSG00000163121
ENSG00000163141
ENSG00000163145
ENSG00000163207
ENSG00000163293
ENSG00000163328
ENSG00000163331
ENSG00000163393
ENSG00000163394
ENSG00000163399
ENSG00000163406
ENSG00000163449
ENSG00000163485
ENSG00000163517
ENSG00000163531
ENSG00000163541
ENSG00000163545
ENSG00000163586
ENSG00000163624
ENSG00000163629
ENSG00000163631
ENSG00000163644
ENSG00000163661
ENSG00000163687
ENSG00000163694
ENSG00000163701
ENSG00000163704
ENSG00000163817
ENSG00000163827
ENSG00000163884
ENSG00000163898
ENSG00000163975
ENSG00000164007
ENSG00000164035
ENSG00000164050
ENSG00000164062
ENSG00000164089
ENSG00000164100
ENSG00000164114
ENSG00000164120
ENSG00000164122
ENSG00000164128
ENSG00000164129
ENSG00000164188
ENSG00000164199
ENSG00000164266
ENSG00000164292
ENSG00000164303
ENSG00000164325
ENSG00000164398
ENSG00000164418
ENSG00000164488
ENSG00000164520
ENSG00000164530
ENSG00000164756
ENSG00000164761
ENSG00000164825
ENSG00000164853
ENSG00000164893
ENSG00000164946
ENSG00000164972
ENSG00000164976
ENSG00000165072
ENSG00000165124
ENSG00000165125
ENSG00000165140
ENSG00000165181
ENSG00000165186
ENSG00000165269
ENSG00000165272
ENSG00000165495
ENSG00000165548
ENSG00000165621
ENSG00000165655
ENSG00000165685
ENSG00000165694
ENSG00000165698
ENSG00000165730
ENSG00000165731
ENSG00000165795
ENSG00000165807
ENSG00000165813
ENSG00000165816
ENSG00000165863
ENSG00000165887
ENSG00000165905
ENSG00000165959
ENSG00000165966
ENSG00000165973
ENSG00000165996
ENSG00000166016
ENSG00000166106
ENSG00000166123
ENSG00000166165
ENSG00000166250
ENSG00000166391
ENSG00000166405
ENSG00000166407
ENSG00000166415
ENSG00000166426
ENSG00000166450
ENSG00000166482
ENSG00000166589
ENSG00000166796
ENSG00000166816
ENSG00000166828
ENSG00000166833
ENSG00000166856
ENSG00000166869
ENSG00000166908
ENSG00000166912
ENSG00000166923
ENSG00000166924
ENSG00000167080
ENSG00000167103
ENSG00000167106
ENSG00000167107
ENSG00000167114
ENSG00000167178
ENSG00000167183
ENSG00000167191
ENSG00000167244
ENSG00000167434
ENSG00000167580
ENSG00000167608
ENSG00000167646
ENSG00000167653
ENSG00000167703
ENSG00000167741
ENSG00000167748
ENSG00000167754
ENSG00000167755
ENSG00000167757
ENSG00000167771
ENSG00000167880
ENSG00000167941
ENSG00000167971
ENSG00000168032
ENSG00000168079
ENSG00000168143
ENSG00000168269
ENSG00000168297
ENSG00000168306
ENSG00000168309
ENSG00000168350
ENSG00000168398
ENSG00000168412
ENSG00000168427
ENSG00000168447
ENSG00000168477
ENSG00000168481
ENSG00000168490
ENSG00000168539
ENSG00000168575
ENSG00000168621
ENSG00000168646
ENSG00000168671
ENSG00000168702
ENSG00000168703
ENSG00000168743
ENSG00000168878
ENSG00000168907
ENSG00000168913
ENSG00000169031
ENSG00000169035
ENSG00000169047
ENSG00000169116
ENSG00000169129
ENSG00000169174
ENSG00000169213
ENSG00000169218
ENSG00000169302
ENSG00000169344
ENSG00000169347
ENSG00000169418
ENSG00000169515
ENSG00000169550
ENSG00000169562
ENSG00000169594
ENSG00000169715
ENSG00000169738
ENSG00000169851
ENSG00000170044
ENSG00000170099
ENSG00000170153
ENSG00000170190
ENSG00000170367
ENSG00000170381
ENSG00000170382
ENSG00000170482
ENSG00000170500
ENSG00000170549
ENSG00000170561
ENSG00000170577
ENSG00000170608
ENSG00000170689
ENSG00000170835
ENSG00000170837
ENSG00000170854
ENSG00000170927
ENSG00000170961
ENSG00000171004
ENSG00000171016
ENSG00000171124
ENSG00000171126
ENSG00000171130
ENSG00000171243
ENSG00000171246
ENSG00000171345
ENSG00000171357
ENSG00000171365
ENSG00000171433
ENSG00000171435
ENSG00000171522
ENSG00000171533
ENSG00000171551
ENSG00000171612
ENSG00000171714
ENSG00000171724
ENSG00000171759
ENSG00000171766
ENSG00000171811
ENSG00000171813
ENSG00000171815
ENSG00000171819
ENSG00000171873
ENSG00000171885
ENSG00000171914
ENSG00000172000
ENSG00000172005
ENSG00000172046
ENSG00000172156
ENSG00000172209
ENSG00000172340
ENSG00000172346
ENSG00000172379
ENSG00000172399
ENSG00000172425
ENSG00000172478
ENSG00000172482
ENSG00000172497
ENSG00000172689
ENSG00000172782
ENSG00000172818
ENSG00000172840
ENSG00000172935
ENSG00000172940
ENSG00000172955
ENSG00000172969
ENSG00000172987
ENSG00000173212
ENSG00000173253
ENSG00000173376
ENSG00000173402
ENSG00000173467
ENSG00000173542
ENSG00000173567
ENSG00000173585
ENSG00000173598
ENSG00000173599
ENSG00000173610
ENSG00000173612
ENSG00000173641
ENSG00000173702
ENSG00000173714
ENSG00000173786
ENSG00000173805
ENSG00000173838
ENSG00000173898
ENSG00000174010
ENSG00000174175
ENSG00000174306
ENSG00000174326
ENSG00000174358
ENSG00000174482
ENSG00000174498
ENSG00000174514
ENSG00000174562
ENSG00000174574
ENSG00000174607
ENSG00000174611
ENSG00000174669
ENSG00000174697
ENSG00000174808
ENSG00000175084
ENSG00000175093
ENSG00000175121
ENSG00000175161
ENSG00000175175
ENSG00000175198
ENSG00000175229
ENSG00000175287
ENSG00000175315
ENSG00000175318
ENSG00000175336
ENSG00000175497
ENSG00000175591
ENSG00000175662
ENSG00000175707
ENSG00000175832
ENSG00000175879
ENSG00000175906
ENSG00000175920
ENSG00000175928
ENSG00000175985
ENSG00000176029
ENSG00000176153
ENSG00000176244
ENSG00000176387
ENSG00000176490
ENSG00000176532
ENSG00000176563
ENSG00000176845
ENSG00000176907
ENSG00000176920
ENSG00000176928
ENSG00000176945
ENSG00000176974
ENSG00000177191
ENSG00000177354
ENSG00000177398
ENSG00000177519
ENSG00000177570
ENSG00000177694
ENSG00000177791
ENSG00000177807
ENSG00000178031
ENSG00000178038
ENSG00000178053
ENSG00000178075
ENSG00000178125
ENSG00000178343
ENSG00000178363
ENSG00000178445
ENSG00000178462
ENSG00000178531
ENSG00000178538
ENSG00000178568
ENSG00000178750
ENSG00000178752
ENSG00000178772
ENSG00000178821
ENSG00000178919
ENSG00000179023
ENSG00000179057
ENSG00000179152
ENSG00000179256
ENSG00000179270
ENSG00000179348
ENSG00000179399
ENSG00000179636
ENSG00000179674
ENSG00000179761
ENSG00000179841
ENSG00000179869
ENSG00000179914
ENSG00000179921
ENSG00000180155
ENSG00000180251
ENSG00000180287
ENSG00000180316
ENSG00000180318
ENSG00000180336
ENSG00000180354
ENSG00000180432
ENSG00000180447
ENSG00000180509
ENSG00000180537
ENSG00000180543
ENSG00000180592
ENSG00000180638
ENSG00000180730
ENSG00000180815
ENSG00000180875
ENSG00000180929
ENSG00000181061
ENSG00000181092
ENSG00000181378
ENSG00000181392
ENSG00000181418
ENSG00000181585
ENSG00000181634
ENSG00000181690
ENSG00000181885
ENSG00000182013
ENSG00000182050
ENSG00000182054
ENSG00000182103
ENSG00000182107
ENSG00000182132
ENSG00000182348
ENSG00000182389
ENSG00000182512
ENSG00000182580
ENSG00000182732
ENSG00000182749
ENSG00000182752
ENSG00000182759
ENSG00000182795
ENSG00000182836
ENSG00000183018
ENSG00000183036
ENSG00000183044
ENSG00000183067
ENSG00000183077
ENSG00000183114
ENSG00000183145
ENSG00000183196
ENSG00000183248
ENSG00000183287
ENSG00000183378
ENSG00000183423
ENSG00000183570
ENSG00000183571
ENSG00000183723
ENSG00000183783
ENSG00000183798
ENSG00000183831
ENSG00000183844
ENSG00000183876
ENSG00000183888
ENSG00000184012
ENSG00000184160
ENSG00000184185
ENSG00000184226
ENSG00000184292
ENSG00000184305
ENSG00000184344
ENSG00000184363
ENSG00000184378
ENSG00000184434
ENSG00000184454
ENSG00000184524
ENSG00000184672
ENSG00000184697
ENSG00000184811
ENSG00000184831
ENSG00000184845
ENSG00000184860
ENSG00000184905
ENSG00000184908
ENSG00000184937
ENSG00000184956
ENSG00000184985
ENSG00000185070
ENSG00000185133
ENSG00000185156
ENSG00000185187
ENSG00000185269
ENSG00000185271
ENSG00000185272
ENSG00000185274
ENSG00000185290
ENSG00000185352
ENSG00000185437
ENSG00000185499
ENSG00000185515
ENSG00000185527
ENSG00000185559
ENSG00000185565
ENSG00000185630
ENSG00000185681
ENSG00000185739
ENSG00000185813
ENSG00000185818
ENSG00000185823
ENSG00000186009
ENSG00000186094
ENSG00000186115
ENSG00000186310
ENSG00000186326
ENSG00000186335
ENSG00000186462
ENSG00000186493
ENSG00000186510
ENSG00000186529
ENSG00000186684
ENSG00000186710
ENSG00000186766
ENSG00000187048
ENSG00000187123
ENSG00000187193
ENSG00000187244
ENSG00000187391
ENSG00000187486
ENSG00000187510
ENSG00000187527
ENSG00000187554
